studentID,gender,age,course,feederSchoolType,civilStatus,familyMonthlyIncome,religion,barangay
21-01202,Male,27,BSIT,Private,Separated,82984,Islam,Caniogan
21-01203,Male,23,BSHM,Public,Single,40771,Members Church of God International,Pinagbuhatan
21-01204,Male,25,BSECE,Public,Widower,28252,Protestant/Pentecostal,Malinao
21-01205,Male,18,BSED-FIL,Private,Single,61061,Iglesia Ni Cristo,Santa Cruz
21-01206,Female,35,BEED,Public,Living with Partner,65428,The Church of Jesus Christ of Latter-Day Saints,"Montalban, Rizal"
21-01207,Female,24,BSED-MATH,Public,Separated,106727,Baptist,Antipolo
21-01208,Female,34,BSECE,Private,Single,43228,LDS Mormon,Santolan
21-01209,Female,27,BSA,Private,Single Parent,9710,Roman Catholic,Santa Lucia
21-01210,Male,33,BSA,Public,Married,130550,Baptist,Sagad
21-01211,Male,16,BSIT,Private,Living with Partner,65312,Born - Again Christian,San Jose
21-01212,Female,29,BSBA,Public,Widower,58084,Aglipay,Bambang
21-01213,Male,30,BSA,Private,Married,107724,Baptist,Quezon City
21-01214,Male,33,BSED-FIL,Public,Single Parent,118227,Seventh-Day Adventist,Quezon City
21-01215,Male,35,BSIT,Private,Living with Partner,57917,Protestant/Pentecostal,Bagong Katipunan
21-01216,Male,28,ABPSYCH,Public,Married,45505,Aglipay,San Miguel
21-01217,Male,27,BSIT,Public,Married,83255,Agnostic,Teresa
21-01218,Male,17,BSCS,Private,Separated,94897,Islam,Bambang
21-01219,Male,18,BSHM,Private,Widower,76578,Seventh-Day Adventist,San Antonio
21-01220,Male,18,BSCS,Public,Living with Partner,12067,Agnostic,San Miguel
21-01221,Male,16,BSBA,Public,Widower,85974,Atheist,"Montalban, Rizal"
21-01222,Male,29,BSECE,Public,Separated,18144,Aglipay,Caniogan
21-01223,Female,17,ABPSYCH,Public,Single Parent,59535,Methodist,Antipolo
21-01224,Female,33,ABPSYCH,Private,Single,49707,Baptist,Mandaluyong City
21-01225,Female,32,BSN,Private,Separated,37902,Baptist,Taytay
21-01226,Male,30,BSBA,Private,Single,19997,Jehovah's Witness,Ugong
21-01227,Female,28,BSA,Public,Single Parent,79135,Born - Again Christian,Manggahan
21-01228,Female,22,BSECE,Private,Widower,24117,Roman Catholic,San Jose
21-01229,Female,35,BSED-FIL,Public,Single Parent,65581,The Church of Jesus Christ of Latter-Day Saints,Caniogan
21-01230,Female,33,BSIT,Private,Separated,38035,LDS Mormon,Santolan
21-01231,Male,18,BSIT,Private,Widower,89608,The Church of Jesus Christ of Latter-Day Saints,Buting
21-01232,Female,28,BSED-ENG,Private,Widower,62216,World Mission Society Church of God,Santa Rosa
21-01233,Female,20,BSA,Public,Single Parent,132186,No Religion,Sumilang
21-01234,Male,18,BSED-MATH,Private,Widower,83077,Protestant/Pentecostal,Santa Rosa
21-01235,Female,27,BSA,Public,Single,49994,Islam,San Jose
21-01236,Female,25,BSED-MATH,Private,Widower,20617,Seventh-Day Adventist,"Montalban, Rizal"
21-01237,Male,35,BSECE,Public,Widower,97584,Baptist,Kapitolyo
21-01238,Female,16,BSED-MATH,Private,Single,111722,Undetermined,Bambang
21-01239,Female,17,BSBA,Private,Separated,71157,Jehovah's Witness,Marikina City
21-01240,Female,25,BSED-FIL,Private,Single,72456,Atheist,Binangonan
21-01241,Male,33,ABPSYCH,Public,Married,8929,Methodist,Santo Tomas
21-01242,Female,24,BSECE,Public,Living with Partner,127981,Aglipay,Taytay
21-01243,Female,34,BSED-FIL,Private,Single,139473,Iglesia Ni Cristo,Bulacan
21-01244,Female,17,BEED,Public,Single Parent,113923,Aglipay,Bambang
21-01245,Female,16,BSED-MATH,Private,Separated,22870,No Religion,Santo Tomas
21-01246,Male,34,BSED-FIL,Public,Separated,91851,Roman Catholic,Kalawaan
21-01247,Male,34,BSED-ENG,Public,Single,91851,Jehovah's Witness,Sumilang
21-01248,Male,20,BSED-ENG,Public,Single,29571,The Church of Jesus Christ of Latter-Day Saints,San Nicolas
21-01249,Female,24,BSED-FIL,Private,Separated,47809,LDS Mormon,Maybunga
21-01250,Female,18,BSED-MATH,Public,Living with Partner,19364,Born - Again Christian,Dela Paz
21-01251,Female,35,BEED,Private,Married,40153,No Religion,San Nicolas
21-01252,Female,33,BSED-MATH,Public,Married,41135,Jehovah's Witness,Santa Rosa
21-01253,Male,24,BSBA,Public,Married,55963,Jehovah's Witness,Quezon City
21-01254,Female,16,BSN,Public,Single,36967,Undetermined,Binangonan
21-01255,Male,22,BSED-ENG,Public,Separated,134368,Roman Catholic,Bambang
21-01256,Male,18,BEED,Private,Widower,98863,Members Church of God International,Ugong
21-01257,Male,29,BSN,Private,Married,131134,World Mission Society Church of God,Bambang
21-01258,Female,18,BSA,Public,Single Parent,132779,Protestant/Pentecostal,Kapitolyo
21-01259,Female,20,BSED-MATH,Public,Single,83870,Undetermined,Kapitolyo
21-01260,Male,21,BSA,Public,Single Parent,79052,Seventh-Day Adventist,Caniogan
21-01261,Male,33,BSBA,Private,Married,46877,Members Church of God International,Taytay
21-01262,Female,22,BSHM,Public,Single,126976,Protestant/Pentecostal,Manggahan
21-01263,Male,17,BSHM,Public,Living with Partner,124132,Born - Again Christian,Bagong Ilog
21-01264,Female,17,BSN,Public,Single,56913,Seventh-Day Adventist,San Antonio
21-01265,Female,30,BSECE,Public,Living with Partner,81848,Protestant/Pentecostal,Bulacan
21-01266,Female,33,BSHM,Private,Married,119433,Born - Again Christian,Binangonan
21-01267,Female,23,BSECE,Public,Separated,82544,No Religion,San Miguel
21-01268,Male,29,BSED-ENG,Private,Single Parent,13683,Islam,Antipolo
21-01269,Female,31,BSHM,Private,Separated,23222,Islam,Taguig City
21-01270,Male,17,BSBA,Public,Single,103926,Born - Again Christian,"Montalban, Rizal"
21-01271,Male,16,BSHM,Public,Married,104660,Iglesia Ni Cristo,Caniogan
21-01272,Female,27,BEED,Public,Living with Partner,37401,Members Church of God International,Santo Tomas
21-01273,Male,17,BEED,Public,Single,78750,Seventh-Day Adventist,San Nicolas
21-01274,Male,31,BSED-FIL,Private,Living with Partner,77411,Iglesia Ni Cristo,San Jose
21-01275,Male,23,BSIT,Public,Separated,43917,Iglesia Ni Cristo,Kalawaan
21-01276,Male,22,ABPSYCH,Private,Widower,136071,Undetermined,Malinao
21-01277,Female,19,BSBA,Private,Separated,59473,The Church of Jesus Christ of Latter-Day Saints,Cavite
21-01278,Female,21,BSN,Public,Married,60632,Agnostic,Marikina City
21-01279,Male,30,BSIT,Private,Single Parent,18396,Roman Catholic,Kapitolyo
21-01280,Male,21,BSED-MATH,Private,Single,38739,Undetermined,Mandaluyong City
21-01281,Female,25,BEED,Public,Widower,122795,Protestant/Pentecostal,Palatiw
21-01282,Female,18,BSA,Private,Single,41067,Iglesia Ni Cristo,Cavite
21-01283,Female,35,BSIT,Public,Married,40337,Roman Catholic,Maybunga
21-01284,Female,26,BSHM,Public,Living with Partner,43778,World Mission Society Church of God,Manggahan
21-01285,Male,33,BEED,Public,Single,83932,Born - Again Christian,Palatiw
21-01286,Male,33,BSED-MATH,Public,Single,46056,Undetermined,Santo Tomas
21-01287,Male,24,BSHM,Private,Separated,57359,Agnostic,Pineda
21-01288,Female,30,BSED-ENG,Public,Widower,27878,The Church of Jesus Christ of Latter-Day Saints,Ugong
21-01289,Male,34,BSED-MATH,Private,Separated,33350,Roman Catholic,Rosario
21-01290,Female,24,BSHM,Public,Single Parent,121858,Agnostic,San Antonio
21-01291,Male,29,BSED-ENG,Public,Single Parent,138689,Islam,Santa Rosa
21-01292,Female,24,BSN,Private,Separated,120022,No Religion,Buting
21-01293,Female,21,BSN,Private,Separated,94303,No Religion,Bagong Katipunan
21-01294,Male,17,BSHM,Private,Widower,9897,LDS Mormon,Bambang
21-01295,Female,24,BSCS,Private,Separated,60320,Atheist,Santa Cruz
21-01296,Female,33,BSIT,Public,Living with Partner,49548,World Mission Society Church of God,Ugong
21-01297,Male,16,BSA,Private,Living with Partner,85586,Members Church of God International,Pineda
21-01298,Female,21,BSED-MATH,Public,Married,122651,Undetermined,Bagong Ilog
21-01299,Female,29,BSBA,Public,Living with Partner,109427,Aglipay,Cavite
21-01300,Female,29,BSED-MATH,Private,Single Parent,66854,Born - Again Christian,Palatiw
21-01301,Male,31,ABPSYCH,Private,Single Parent,84602,Iglesia Ni Cristo,Malinao
21-01302,Male,16,BSBA,Private,Single,40841,World Mission Society Church of God,Pineda
21-01303,Male,28,BSED-MATH,Public,Living with Partner,66594,Aglipay,Cainta
21-01304,Female,20,BSHM,Private,Widower,39573,Members Church of God International,Malinao
21-01305,Male,30,BSED-ENG,Public,Living with Partner,49801,The Church of Jesus Christ of Latter-Day Saints,Oranbo
21-01306,Female,19,BSED-FIL,Private,Married,79870,World Mission Society Church of God,Ugong
21-01307,Male,22,BSECE,Private,Widower,60446,Members Church of God International,Santa Cruz
21-01308,Female,34,BSBA,Public,Separated,54807,Methodist,Ugong
21-01309,Female,21,ABPSYCH,Private,Living with Partner,28281,Born - Again Christian,Santa Lucia
21-01310,Male,22,BSED-MATH,Public,Single,60100,Islam,Santa Lucia
21-01311,Male,16,ABPSYCH,Private,Living with Partner,116621,Atheist,Taytay
21-01312,Male,21,BSA,Private,Single Parent,117272,No Religion,Marikina City
21-01313,Female,26,BSED-ENG,Private,Single Parent,116310,Aglipay,Bulacan
21-01314,Female,35,BEED,Private,Single Parent,92005,Protestant/Pentecostal,"Montalban, Rizal"
21-01315,Female,29,BSIT,Private,Separated,139966,No Religion,Teresa
21-01316,Female,19,BSIT,Public,Separated,8908,Atheist,Santa Lucia
21-01317,Female,20,BSA,Public,Separated,94109,Jehovah's Witness,San Joaquin
21-01318,Female,29,BSHM,Public,Living with Partner,67048,Protestant/Pentecostal,Santa Cruz
21-01319,Female,31,BSBA,Private,Single Parent,9287,Islam,Oranbo
21-01320,Male,27,BSA,Public,Single,23480,World Mission Society Church of God,Santa Lucia
21-01321,Female,16,BSN,Public,Married,48560,Baptist,Maybunga
21-01322,Male,17,BSED-FIL,Public,Single,37123,Members Church of God International,San Miguel
21-01323,Male,27,ABPSYCH,Public,Living with Partner,82147,Members Church of God International,Cainta
21-01324,Male,21,BSED-MATH,Public,Single,61971,Seventh-Day Adventist,Maybunga
21-01325,Male,31,BEED,Private,Widower,82737,Agnostic,Caniogan
21-01326,Female,18,BSHM,Public,Separated,63741,The Church of Jesus Christ of Latter-Day Saints,Cainta
21-01327,Female,29,BSHM,Private,Married,99888,No Religion,Santo Tomas
21-01328,Female,20,BSN,Private,Widower,78112,Roman Catholic,Catanduanes
21-01329,Female,23,BSHM,Private,Single Parent,121278,The Church of Jesus Christ of Latter-Day Saints,Binangonan
21-01330,Male,19,BEED,Public,Widower,48229,Roman Catholic,Manggahan
21-01331,Male,21,BSECE,Public,Single Parent,41330,Protestant/Pentecostal,Malinao
21-01332,Female,35,ABPSYCH,Private,Single,103036,Aglipay,Ugong
21-01333,Female,17,BSED-FIL,Private,Widower,113881,The Church of Jesus Christ of Latter-Day Saints,San Joaquin
21-01334,Male,28,BSIT,Private,Living with Partner,65424,Baptist,Bagong Katipunan
21-01335,Female,34,BSED-MATH,Private,Single Parent,63367,Iglesia Ni Cristo,Sagad
21-01336,Female,16,BEED,Public,Living with Partner,42796,The Church of Jesus Christ of Latter-Day Saints,Dela Paz
21-01337,Female,21,BSHM,Private,Living with Partner,78379,Roman Catholic,Santo Tomas
21-01338,Female,22,BSED-MATH,Public,Widower,57079,Undetermined,Catanduanes
21-01339,Female,31,BSCS,Public,Widower,74670,Aglipay,Caniogan
21-01340,Female,29,ABPSYCH,Private,Married,62815,Jehovah's Witness,Taytay
21-01341,Female,32,BSN,Public,Single Parent,27602,Agnostic,Maybunga
21-01342,Male,32,BSN,Private,Living with Partner,29133,Undetermined,Palatiw
21-01343,Female,17,BSN,Private,Married,119965,Undetermined,Bagong Ilog
21-01344,Female,20,ABPSYCH,Public,Single,87519,Baptist,Taguig City
21-01345,Male,22,BSED-MATH,Private,Single Parent,48828,Jehovah's Witness,Santa Lucia
21-01346,Male,24,BSN,Public,Single Parent,70961,Baptist,Taguig City
21-01347,Male,22,BSECE,Public,Single Parent,55206,Seventh-Day Adventist,Quezon City
21-01348,Female,28,BSN,Public,Single Parent,107111,The Church of Jesus Christ of Latter-Day Saints,Santa Cruz
21-01349,Female,16,BSECE,Public,Widower,111403,World Mission Society Church of God,Manggahan
21-01350,Male,23,BEED,Public,Living with Partner,59233,Agnostic,Cavite
21-01351,Male,17,BEED,Private,Separated,9785,The Church of Jesus Christ of Latter-Day Saints,Sumilang
21-01352,Female,21,BSED-FIL,Private,Single,139621,The Church of Jesus Christ of Latter-Day Saints,Malinao
21-01353,Female,26,BSED-MATH,Private,Single Parent,109570,Members Church of God International,Kapitolyo
21-01354,Male,27,BSECE,Private,Single,96845,The Church of Jesus Christ of Latter-Day Saints,Bambang
21-01355,Female,20,BSN,Public,Widower,91189,Iglesia Ni Cristo,Maybunga
21-01356,Female,21,BSBA,Public,Married,76281,Roman Catholic,San Nicolas
21-01357,Male,18,BSED-MATH,Private,Separated,130256,Islam,Teresa
21-01358,Female,20,ABPSYCH,Private,Single,52596,Aglipay,Bagong Katipunan
21-01359,Male,18,BSA,Private,Widower,64301,Undetermined,Ugong
21-01360,Male,34,BSA,Private,Single Parent,12221,Seventh-Day Adventist,Santolan
21-01361,Female,19,ABPSYCH,Private,Single Parent,128291,Methodist,San Jose
21-01362,Male,32,BSED-ENG,Private,Separated,139130,Methodist,San Miguel
21-01363,Female,19,BSHM,Private,Married,15979,World Mission Society Church of God,Santolan
21-01364,Male,26,BSED-FIL,Public,Separated,26894,The Church of Jesus Christ of Latter-Day Saints,Bambang
21-01365,Male,17,BSED-FIL,Public,Widower,138285,No Religion,Catanduanes
21-01366,Male,26,BSECE,Private,Widower,8010,The Church of Jesus Christ of Latter-Day Saints,Cavite
21-01367,Male,34,BSED-FIL,Private,Married,50214,Aglipay,Oranbo
21-01368,Male,29,BSED-ENG,Public,Single Parent,72475,Baptist,Dela Paz
21-01369,Female,16,ABPSYCH,Public,Single,62602,The Church of Jesus Christ of Latter-Day Saints,Ugong
21-01370,Female,18,BSBA,Public,Single,36058,No Religion,Rosario
21-01371,Male,24,BSECE,Private,Married,93025,Islam,Bagong Katipunan
21-01372,Female,35,BEED,Public,Single,129096,The Church of Jesus Christ of Latter-Day Saints,Malinao
21-01373,Male,19,BSBA,Private,Married,65911,Jehovah's Witness,Taytay
21-01374,Female,28,BSA,Public,Separated,100460,Aglipay,San Nicolas
21-01375,Male,28,BSED-MATH,Public,Separated,91795,Protestant/Pentecostal,Bambang
21-01376,Male,22,BSCS,Public,Separated,127533,Protestant/Pentecostal,Pinagbuhatan
21-01377,Female,24,BSHM,Public,Living with Partner,95730,LDS Mormon,Caniogan
21-01378,Male,34,BSED-FIL,Public,Widower,80720,Methodist,Buting
21-01379,Male,28,BSED-FIL,Public,Living with Partner,83921,Iglesia Ni Cristo,Santolan
21-01380,Male,23,BSECE,Public,Widower,128738,Jehovah's Witness,Bagong Katipunan
21-01381,Male,26,BSCS,Private,Single Parent,83106,World Mission Society Church of God,Dela Paz
21-01382,Female,32,BSBA,Private,Married,34133,Roman Catholic,Manggahan
21-01383,Male,35,BSA,Private,Separated,24566,Protestant/Pentecostal,Mandaluyong City
21-01384,Female,27,BSN,Public,Living with Partner,74319,Roman Catholic,Malinao
21-01385,Male,16,BSA,Public,Married,29015,Protestant/Pentecostal,Binangonan
21-01386,Male,17,ABPSYCH,Private,Living with Partner,47162,The Church of Jesus Christ of Latter-Day Saints,Ugong
21-01387,Male,30,BSN,Private,Single Parent,95794,Islam,Catanduanes
21-01388,Male,31,BSED-MATH,Private,Married,61489,Agnostic,Pinagbuhatan
21-01389,Male,28,BEED,Public,Single Parent,81575,Roman Catholic,San Antonio
21-01390,Female,26,BEED,Private,Separated,104497,Protestant/Pentecostal,Santo Tomas
21-01391,Male,33,BSIT,Private,Living with Partner,128373,Born - Again Christian,Dela Paz
21-01392,Female,27,BSBA,Public,Living with Partner,134727,No Religion,Rosario
21-01393,Female,23,BSED-ENG,Public,Married,15016,Seventh-Day Adventist,Maybunga
21-01394,Female,20,BSED-ENG,Private,Married,45903,Iglesia Ni Cristo,Bagong Katipunan
21-01395,Male,23,ABPSYCH,Private,Widower,35481,The Church of Jesus Christ of Latter-Day Saints,Manggahan
21-01396,Male,19,BEED,Private,Separated,31576,Baptist,Quezon City
21-01397,Male,22,BEED,Private,Separated,60129,Born - Again Christian,Catanduanes
21-01398,Male,24,BSIT,Public,Widower,107879,Undetermined,Rosario
21-01399,Male,20,BSECE,Private,Living with Partner,85179,Undetermined,Bambang
21-01400,Female,35,BSED-ENG,Private,Married,138231,Iglesia Ni Cristo,Sumilang
21-01401,Male,19,BEED,Private,Married,50539,Born - Again Christian,Santa Lucia
21-01402,Female,25,BSED-FIL,Private,Separated,30320,No Religion,Dela Paz
21-01403,Male,24,BSA,Private,Widower,88997,Iglesia Ni Cristo,Ugong
21-01404,Female,30,BSECE,Private,Single,18786,Born - Again Christian,Taguig City
21-01405,Male,22,BSIT,Private,Widower,75456,The Church of Jesus Christ of Latter-Day Saints,San Jose
21-01406,Male,25,BSA,Private,Separated,71677,Agnostic,Binangonan
21-01407,Male,17,ABPSYCH,Public,Widower,20127,Agnostic,Sagad
21-01408,Male,26,BSED-MATH,Private,Widower,114380,Members Church of God International,Bagong Katipunan
21-01409,Male,31,ABPSYCH,Private,Single,82254,Baptist,Sagad
21-01410,Male,32,BSECE,Public,Single,125012,Iglesia Ni Cristo,Bagong Katipunan
21-01411,Female,35,BSED-FIL,Public,Living with Partner,111343,Seventh-Day Adventist,Pineda
21-01412,Female,28,BSBA,Public,Separated,45189,World Mission Society Church of God,Santa Cruz
21-01413,Female,24,BSBA,Private,Widower,58521,No Religion,Santo Tomas
21-01414,Female,26,BSED-MATH,Public,Separated,101080,No Religion,Santo Tomas
21-01415,Female,35,BSED-MATH,Private,Single Parent,41223,No Religion,Kalawaan
21-01416,Male,21,BSECE,Public,Married,18476,LDS Mormon,Santo Tomas
21-01417,Female,18,BSHM,Public,Living with Partner,64478,Members Church of God International,Palatiw
21-01418,Male,25,BSECE,Public,Married,117476,Islam,Dela Paz
21-01419,Female,31,BSCS,Private,Single Parent,35795,Baptist,Antipolo
21-01420,Female,20,BSED-MATH,Public,Widower,108906,Seventh-Day Adventist,Bulacan
21-01421,Male,16,BEED,Public,Widower,90077,Members Church of God International,Taguig City
21-01422,Female,28,BSED-ENG,Public,Married,10820,Islam,Santo Tomas
21-01423,Male,24,BSHM,Private,Living with Partner,97240,Roman Catholic,Binangonan
21-01424,Male,17,BSIT,Public,Widower,22026,Undetermined,Santolan
21-01425,Female,22,BSED-MATH,Private,Single,107809,The Church of Jesus Christ of Latter-Day Saints,Santo Tomas
21-01426,Male,26,BEED,Private,Single Parent,49891,Atheist,Dela Paz
21-01427,Male,16,BSN,Public,Living with Partner,27111,Agnostic,Bagong Katipunan
21-01428,Female,33,BSCS,Public,Widower,8710,Undetermined,Malinao
21-01429,Male,33,ABPSYCH,Public,Widower,18977,Seventh-Day Adventist,Kapitolyo
21-01430,Male,33,BSED-MATH,Private,Living with Partner,138404,Undetermined,Palatiw
21-01431,Female,23,BSN,Public,Widower,33863,World Mission Society Church of God,Cavite
21-01432,Male,22,BEED,Public,Separated,48254,Iglesia Ni Cristo,Santa Lucia
21-01433,Male,29,BSA,Public,Widower,65966,Aglipay,Palatiw
21-01434,Male,24,BSIT,Public,Married,46629,Iglesia Ni Cristo,Palatiw
21-01435,Male,26,BSN,Private,Single Parent,75189,LDS Mormon,Palatiw
21-01436,Female,34,BSED-ENG,Public,Widower,133773,LDS Mormon,San Joaquin
21-01437,Male,28,BSHM,Public,Separated,13415,Members Church of God International,Oranbo
21-01438,Male,27,BSHM,Private,Single,135985,Iglesia Ni Cristo,Santa Lucia
21-01439,Male,28,BSHM,Public,Widower,95033,LDS Mormon,Pateros
21-01440,Male,26,ABPSYCH,Private,Single Parent,34469,Born - Again Christian,Oranbo
