studentID,gender,age,course,feederSchoolType,civilStatus,familyMonthlyIncome,religion,barangay
21-00967,Female,29,BSCS,Public,Living with Partner,73189,Roman Catholic,Cainta
21-00968,Male,31,BSED-ENG,Private,Separated,88992,No Religion,Bagong Ilog
21-00969,Female,33,BSECE,Public,Living with Partner,113639,Undetermined,San Miguel
21-00970,Male,24,BSN,Public,Married,65253,Protestant/Pentecostal,Taytay
21-00971,Male,24,BSIT,Private,Single,76956,Iglesia Ni Cristo,Taytay
21-00972,Male,22,BSED-MATH,Public,Married,76259,Iglesia Ni Cristo,Kapasigan
21-00973,Female,31,BSIT,Public,Single,30593,World Mission Society Church of God,Antipolo
21-00974,Female,23,BSED-MATH,Private,Widower,92440,Iglesia Ni Cristo,Maybunga
21-00975,Female,23,BSECE,Public,Single Parent,107073,Methodist,Catanduanes
21-00976,Female,27,BSCS,Private,Living with Partner,68446,Islam,San Antonio
21-00977,Female,25,BSECE,Public,Married,52600,Baptist,San Joaquin
21-00978,Female,31,BEED,Public,Widower,22071,Seventh-Day Adventist,San Jose
21-00979,Female,22,BEED,Private,Separated,88439,Seventh-Day Adventist,Binangonan
21-00980,Female,20,BSECE,Public,Widower,14226,Islam,Taytay
21-00981,Female,21,ABPSYCH,Public,Living with Partner,28260,Atheist,Bagong Ilog
21-00982,Female,19,BSN,Private,Single Parent,111599,Methodist,Oranbo
21-00983,Female,27,BEED,Private,Living with Partner,100373,Islam,Pinagbuhatan
21-00984,Female,21,BSA,Private,Widower,128563,Baptist,San Antonio
21-00985,Female,31,BSBA,Public,Living with Partner,47935,Agnostic,Cainta
21-00986,Female,27,BSCS,Public,Single Parent,88594,The Church of Jesus Christ of Latter-Day Saints,Palatiw
21-00987,Male,22,BSIT,Private,Widower,76145,World Mission Society Church of God,Kalawaan
21-00988,Male,21,BSCS,Public,Widower,57684,No Religion,Ugong
21-00989,Female,19,BSED-MATH,Private,Married,99661,Born - Again Christian,Santa Rosa
21-00990,Female,18,ABPSYCH,Private,Living with Partner,34281,Iglesia Ni Cristo,Quezon City
21-00991,Male,21,ABPSYCH,Private,Married,13310,Aglipay,"Montalban, Rizal"
21-00992,Female,25,BSED-MATH,Private,Living with Partner,60417,Iglesia Ni Cristo,Dela Paz
21-00993,Female,30,BSA,Private,Married,12795,Protestant/Pentecostal,San Joaquin
21-00994,Male,35,BSED-MATH,Public,Single Parent,127981,The Church of Jesus Christ of Latter-Day Saints,Kapitolyo
21-00995,Female,30,BSECE,Private,Single,68069,The Church of Jesus Christ of Latter-Day Saints,Rosario
21-00996,Female,32,BSED-ENG,Private,Single,131102,The Church of Jesus Christ of Latter-Day Saints,Santolan
21-00997,Female,17,BSHM,Private,Married,41439,World Mission Society Church of God,Pineda
21-00998,Female,34,BSECE,Public,Single Parent,17104,Roman Catholic,San Miguel
21-00999,Male,21,BSN,Public,Widower,16007,Roman Catholic,Cainta
21-01000,Female,33,BSN,Public,Single,37997,Members Church of God International,Santa Cruz
21-01001,Female,18,BSED-FIL,Private,Separated,70398,Aglipay,Sumilang
21-01002,Female,29,BSBA,Public,Single,18670,Born - Again Christian,"Montalban, Rizal"
21-01003,Male,18,BSECE,Private,Living with Partner,80959,World Mission Society Church of God,Santolan
21-01004,Female,32,BSBA,Private,Single Parent,87905,Baptist,San Miguel
21-01005,Female,33,BEED,Private,Single,11949,No Religion,Pineda
21-01006,Male,28,BSECE,Private,Widower,85923,Roman Catholic,Dela Paz
21-01007,Male,31,BSECE,Private,Single Parent,127419,The Church of Jesus Christ of Latter-Day Saints,Cainta
21-01008,Male,24,BEED,Private,Separated,10805,Members Church of God International,Pateros
21-01009,Female,20,BSIT,Private,Separated,44362,Undetermined,Dela Paz
21-01010,Female,24,BSIT,Public,Single Parent,132016,Born - Again Christian,Catanduanes
21-01011,Female,17,BSBA,Private,Separated,16484,Agnostic,Antipolo
21-01012,Male,16,BSN,Private,Single Parent,71365,Atheist,Santa Lucia
21-01013,Female,33,BSN,Public,Single,43802,The Church of Jesus Christ of Latter-Day Saints,Bambang
21-01014,Female,30,ABPSYCH,Public,Living with Partner,40560,Aglipay,Pineda
21-01015,Male,17,BSA,Public,Single,61618,Roman Catholic,Bambang
21-01016,Male,22,BSCS,Public,Single,105311,Roman Catholic,San Joaquin
21-01017,Female,23,BSN,Public,Living with Partner,139123,Jehovah's Witness,Caniogan
21-01018,Male,16,BSN,Private,Living with Partner,33861,Protestant/Pentecostal,Taytay
21-01019,Female,29,BSBA,Public,Single,32204,Methodist,Marikina City
21-01020,Female,20,ABPSYCH,Private,Single Parent,104882,World Mission Society Church of God,Cainta
21-01021,Female,35,BSBA,Public,Single Parent,51022,Islam,Binangonan
21-01022,Female,19,BSIT,Private,Married,56151,Baptist,Cainta
21-01023,Female,33,BSN,Private,Married,34032,Born - Again Christian,Bagong Katipunan
21-01024,Female,31,BSBA,Private,Single,124807,Iglesia Ni Cristo,San Antonio
21-01025,Male,26,ABPSYCH,Private,Married,26146,Jehovah's Witness,Santa Lucia
21-01026,Female,26,BSED-MATH,Public,Living with Partner,55116,Roman Catholic,Maybunga
21-01027,Male,29,BSECE,Public,Living with Partner,44438,The Church of Jesus Christ of Latter-Day Saints,Quezon City
21-01028,Female,25,BSHM,Public,Living with Partner,94227,Protestant/Pentecostal,Palatiw
21-01029,Male,32,ABPSYCH,Private,Single Parent,69735,Atheist,Pinagbuhatan
21-01030,Female,17,ABPSYCH,Public,Separated,62170,Baptist,San Jose
21-01031,Female,29,BSA,Public,Separated,29757,No Religion,Cavite
21-01032,Male,25,ABPSYCH,Public,Widower,27912,Protestant/Pentecostal,Santo Tomas
21-01033,Female,22,BSCS,Public,Separated,52430,Seventh-Day Adventist,San Miguel
21-01034,Female,32,BSHM,Public,Separated,109863,Islam,San Jose
21-01035,Female,25,BSA,Public,Separated,23996,World Mission Society Church of God,Bagong Katipunan
21-01036,Male,30,BEED,Private,Single,70949,Methodist,Pateros
21-01037,Male,35,BEED,Public,Living with Partner,35790,Seventh-Day Adventist,Ugong
21-01038,Male,18,BSED-FIL,Private,Single Parent,136055,Protestant/Pentecostal,Catanduanes
21-01039,Male,20,BSED-ENG,Public,Separated,22626,Baptist,Kalawaan
21-01040,Male,25,ABPSYCH,Private,Single,77024,Agnostic,Sagad
21-01041,Female,22,BSECE,Public,Single,79979,Seventh-Day Adventist,Ugong
21-01042,Male,32,BSED-FIL,Private,Widower,27376,Undetermined,Sagad
21-01043,Male,17,BSCS,Private,Separated,104809,Protestant/Pentecostal,Bagong Katipunan
21-01044,Female,23,BSED-ENG,Private,Single Parent,9301,Baptist,Santolan
21-01045,Female,19,BSA,Private,Single Parent,80217,Protestant/Pentecostal,Oranbo
21-01046,Female,31,BSBA,Private,Living with Partner,50163,Islam,Dela Paz
21-01047,Male,30,BSED-MATH,Private,Living with Partner,80099,Agnostic,Rosario
21-01048,Male,29,ABPSYCH,Private,Single Parent,86526,Baptist,Catanduanes
21-01049,Male,34,ABPSYCH,Private,Single,128189,Agnostic,Catanduanes
21-01050,Female,24,ABPSYCH,Public,Single,23666,Members Church of God International,Santa Lucia
21-01051,Female,21,BSED-MATH,Public,Married,96546,Undetermined,Rosario
21-01052,Female,16,BSIT,Private,Widower,120033,Born - Again Christian,Buting
21-01053,Female,30,BSIT,Public,Single Parent,120860,World Mission Society Church of God,Buting
21-01054,Male,18,BSED-ENG,Public,Single Parent,103245,Methodist,Oranbo
21-01055,Male,27,BSECE,Public,Living with Partner,45725,World Mission Society Church of God,Pinagbuhatan
21-01056,Female,21,BSN,Public,Widower,66656,Protestant/Pentecostal,Bulacan
21-01057,Male,23,BSA,Private,Separated,135493,Members Church of God International,Pineda
21-01058,Female,17,BSN,Private,Married,131197,Undetermined,Antipolo
21-01059,Female,26,BSECE,Private,Single Parent,103407,Methodist,Oranbo
21-01060,Male,27,BSED-MATH,Public,Single,77771,Agnostic,Santa Rosa
21-01061,Male,28,BEED,Private,Separated,87708,World Mission Society Church of God,Bulacan
21-01062,Female,29,BSED-FIL,Public,Living with Partner,110253,The Church of Jesus Christ of Latter-Day Saints,"Montalban, Rizal"
21-01063,Female,26,BSHM,Public,Single Parent,129443,Seventh-Day Adventist,Kalawaan
21-01064,Male,32,BSN,Public,Single,68504,Roman Catholic,San Jose
21-01065,Male,25,ABPSYCH,Public,Living with Partner,27653,Baptist,Pinagbuhatan
21-01066,Male,22,BEED,Public,Single,103132,Baptist,Taguig City
21-01067,Female,24,BEED,Public,Widower,61294,Jehovah's Witness,Kapasigan
21-01068,Female,26,BSECE,Public,Single,60614,Aglipay,Santolan
21-01069,Male,16,BSECE,Public,Separated,84738,Members Church of God International,San Miguel
21-01070,Male,25,BSHM,Private,Single,41720,World Mission Society Church of God,Kapitolyo
21-01071,Male,22,ABPSYCH,Public,Separated,97465,Protestant/Pentecostal,Cavite
21-01072,Male,30,BSED-ENG,Private,Living with Partner,56478,No Religion,Bagong Ilog
21-01073,Female,27,BEED,Public,Married,88082,Seventh-Day Adventist,Kapasigan
21-01074,Female,25,BSBA,Private,Married,125106,Protestant/Pentecostal,Bambang
21-01075,Female,22,BSCS,Public,Single Parent,129259,Protestant/Pentecostal,Cainta
21-01076,Female,21,BSED-FIL,Private,Single Parent,106564,Atheist,Santa Cruz
21-01077,Male,35,BSECE,Private,Married,39993,Aglipay,San Antonio
21-01078,Female,17,BSIT,Public,Married,10861,Methodist,Taguig City
21-01079,Female,31,BEED,Private,Married,30760,Iglesia Ni Cristo,Taytay
21-01080,Male,21,BSIT,Private,Widower,15825,Iglesia Ni Cristo,Oranbo
21-01081,Male,35,BSED-MATH,Private,Living with Partner,64858,Agnostic,Binangonan
21-01082,Female,26,BSECE,Private,Single Parent,105303,Undetermined,Maybunga
21-01083,Male,34,BEED,Public,Widower,60496,Methodist,Mandaluyong City
21-01084,Female,22,BSCS,Public,Single,82093,World Mission Society Church of God,Pateros
21-01085,Male,21,BSED-ENG,Private,Living with Partner,66633,Born - Again Christian,Rosario
21-01086,Female,23,BEED,Public,Widower,68652,Jehovah's Witness,Kalawaan
21-01087,Male,32,BSBA,Private,Single,95285,Members Church of God International,Rosario
21-01088,Female,19,BSCS,Public,Widower,102024,Jehovah's Witness,Kapasigan
21-01089,Female,35,BSED-FIL,Public,Married,75739,World Mission Society Church of God,Oranbo
21-01090,Male,25,BSED-MATH,Public,Single,117447,Protestant/Pentecostal,Antipolo
21-01091,Female,23,BSCS,Public,Widower,120735,Iglesia Ni Cristo,Palatiw
21-01092,Female,17,BSED-FIL,Public,Married,109064,Born - Again Christian,Bagong Katipunan
21-01093,Male,19,BSECE,Public,Separated,51004,World Mission Society Church of God,San Joaquin
21-01094,Male,35,BSIT,Private,Living with Partner,137878,Protestant/Pentecostal,Caniogan
21-01095,Female,31,BSECE,Public,Married,88897,Born - Again Christian,Pinagbuhatan
21-01096,Male,19,BSN,Private,Single Parent,105019,Undetermined,San Joaquin
21-01097,Female,23,BEED,Private,Living with Partner,36544,Baptist,Taguig City
21-01098,Female,18,BEED,Public,Separated,40362,Iglesia Ni Cristo,Kalawaan
21-01099,Female,24,BSIT,Public,Married,70661,Members Church of God International,Cainta
21-01100,Male,31,ABPSYCH,Public,Married,109436,LDS Mormon,Bulacan
21-01101,Male,30,BSN,Private,Single,81454,Roman Catholic,San Jose
21-01102,Male,23,BSA,Private,Living with Partner,68288,Baptist,Cainta
21-01103,Female,26,BSN,Public,Married,138316,Jehovah's Witness,Santa Rosa
21-01104,Female,27,BSIT,Public,Single Parent,56668,Iglesia Ni Cristo,Palatiw
21-01105,Male,28,BEED,Private,Married,72615,Aglipay,Sumilang
21-01106,Female,25,BSCS,Private,Widower,17677,Islam,San Jose
21-01107,Female,19,BSCS,Public,Widower,23302,Baptist,Teresa
21-01108,Female,34,BSED-MATH,Private,Single Parent,40046,No Religion,Taguig City
21-01109,Female,20,BSN,Public,Married,58627,World Mission Society Church of God,Kalawaan
21-01110,Female,31,BSIT,Public,Married,52306,Protestant/Pentecostal,San Joaquin
21-01111,Female,20,BSIT,Private,Single,34248,Baptist,Pateros
21-01112,Female,30,BSED-MATH,Public,Separated,54571,LDS Mormon,Cavite
21-01113,Male,25,BSECE,Private,Single,77869,No Religion,Pineda
21-01114,Female,30,BSED-MATH,Private,Married,68558,Born - Again Christian,Bagong Ilog
21-01115,Male,25,BSBA,Public,Separated,35513,The Church of Jesus Christ of Latter-Day Saints,Buting
21-01116,Female,20,BSA,Private,Separated,136902,Baptist,Kapitolyo
21-01117,Female,19,BSBA,Public,Separated,113532,The Church of Jesus Christ of Latter-Day Saints,Santa Cruz
21-01118,Female,32,BSCS,Private,Living with Partner,26330,Atheist,Kalawaan
21-01119,Female,27,BSCS,Public,Widower,21606,World Mission Society Church of God,Kalawaan
21-01120,Male,21,BSBA,Private,Living with Partner,46399,Baptist,Pateros
21-01121,Female,30,BSA,Public,Single,36422,Baptist,San Nicolas
21-01122,Female,26,BSIT,Private,Single,138842,Atheist,Binangonan
21-01123,Female,26,BSHM,Public,Widower,96625,Seventh-Day Adventist,Ugong
21-01124,Female,27,BSCS,Public,Married,15917,The Church of Jesus Christ of Latter-Day Saints,Rosario
21-01125,Male,27,BSED-ENG,Private,Widower,67527,Undetermined,Kapitolyo
21-01126,Female,19,BSN,Public,Separated,46687,Born - Again Christian,Palatiw
21-01127,Male,18,BSECE,Private,Single Parent,135840,Seventh-Day Adventist,Santo Tomas
21-01128,Female,35,BSIT,Private,Single,114072,Roman Catholic,Palatiw
21-01129,Female,22,BSED-FIL,Private,Living with Partner,80181,Iglesia Ni Cristo,Sumilang
21-01130,Female,25,BSBA,Public,Separated,87230,LDS Mormon,Rosario
21-01131,Female,18,BSIT,Public,Single,28499,No Religion,"Montalban, Rizal"
21-01132,Female,20,BEED,Private,Married,84847,Agnostic,Bagong Katipunan
21-01133,Female,24,BSED-ENG,Public,Married,62669,Methodist,Bambang
21-01134,Female,23,BSED-FIL,Private,Married,29525,The Church of Jesus Christ of Latter-Day Saints,Teresa
21-01135,Female,32,BSIT,Private,Married,17439,No Religion,Dela Paz
21-01136,Female,18,BSED-FIL,Public,Single,127580,Iglesia Ni Cristo,Binangonan
21-01137,Female,20,BSED-FIL,Public,Separated,128887,Jehovah's Witness,Manggahan
21-01138,Male,30,BEED,Public,Single,100259,Undetermined,Palatiw
21-01139,Male,27,BSED-ENG,Public,Single Parent,34281,No Religion,San Nicolas
21-01140,Male,28,BSCS,Public,Widower,49310,Protestant/Pentecostal,Malinao
21-01141,Female,35,BSA,Public,Married,40586,Members Church of God International,Santa Cruz
21-01142,Female,28,BSED-ENG,Public,Single,106939,No Religion,Bulacan
21-01143,Female,33,BSED-FIL,Public,Separated,45054,Undetermined,Kalawaan
21-01144,Female,18,BSED-MATH,Public,Single,105058,Methodist,Santa Cruz
21-01145,Male,24,BSCS,Private,Widower,33508,Aglipay,Malinao
21-01146,Female,24,BSCS,Private,Married,70217,Protestant/Pentecostal,Pinagbuhatan
21-01147,Female,16,BSCS,Public,Single,60444,LDS Mormon,Teresa
21-01148,Male,27,BSA,Private,Separated,46779,Seventh-Day Adventist,Palatiw
21-01149,Male,25,BSECE,Private,Single,71697,Iglesia Ni Cristo,San Joaquin
21-01150,Female,20,BSED-FIL,Private,Widower,36046,Aglipay,Taguig City
21-01151,Male,25,BSN,Private,Widower,55490,Born - Again Christian,Santo Tomas
21-01152,Female,30,BSCS,Public,Separated,73856,Protestant/Pentecostal,Santo Tomas
21-01153,Female,31,BSCS,Public,Separated,37459,Iglesia Ni Cristo,Santa Cruz
21-01154,Male,21,ABPSYCH,Private,Single,124898,Born - Again Christian,Taytay
21-01155,Male,34,ABPSYCH,Private,Separated,128781,Born - Again Christian,Cavite
21-01156,Female,33,BSIT,Public,Living with Partner,118358,Undetermined,Kapasigan
21-01157,Female,31,BEED,Private,Widower,85902,No Religion,Caniogan
21-01158,Female,20,ABPSYCH,Private,Married,114235,Seventh-Day Adventist,Santo Tomas
21-01159,Female,27,BSA,Private,Widower,125094,Islam,Antipolo
21-01160,Female,17,BSED-FIL,Private,Widower,92741,Born - Again Christian,Cainta
21-01161,Female,23,BSA,Private,Separated,39085,Agnostic,Palatiw
21-01162,Female,19,BSED-FIL,Private,Separated,40316,Atheist,Malinao
21-01163,Male,30,BSIT,Private,Living with Partner,15698,Roman Catholic,Oranbo
21-01164,Female,27,BSBA,Public,Living with Partner,21797,The Church of Jesus Christ of Latter-Day Saints,San Joaquin
21-01165,Female,20,BSECE,Private,Single Parent,71368,No Religion,Oranbo
21-01166,Male,16,BSN,Private,Widower,138142,Roman Catholic,San Jose
21-01167,Female,26,BSCS,Public,Widower,90019,Islam,Sumilang
21-01168,Female,31,BSA,Public,Living with Partner,94701,Protestant/Pentecostal,San Nicolas
21-01169,Male,24,BSED-FIL,Public,Single,31234,Undetermined,Buting
21-01170,Male,27,BSBA,Public,Widower,99388,Members Church of God International,Quezon City
21-01171,Male,19,BSBA,Private,Widower,66174,Undetermined,Maybunga
21-01172,Female,26,BSED-ENG,Private,Single,83802,No Religion,Santa Cruz
21-01173,Female,30,BSIT,Public,Married,124102,Iglesia Ni Cristo,Bagong Katipunan
21-01174,Male,35,BSECE,Private,Living with Partner,54722,Seventh-Day Adventist,Santa Lucia
21-01175,Male,30,BSECE,Public,Separated,127177,World Mission Society Church of God,Santo Tomas
21-01176,Female,25,ABPSYCH,Private,Single Parent,70279,Iglesia Ni Cristo,Kapitolyo
21-01177,Male,35,BSED-MATH,Private,Married,123213,Born - Again Christian,San Joaquin
21-01178,Male,18,BSCS,Private,Single,62749,Baptist,Ugong
21-01179,Female,20,BSA,Private,Married,120010,No Religion,Antipolo
21-01180,Male,28,BSED-MATH,Public,Single,62594,The Church of Jesus Christ of Latter-Day Saints,Kapitolyo
21-01181,Female,29,BEED,Public,Widower,79854,Aglipay,Sumilang
21-01182,Male,26,BSED-ENG,Private,Single Parent,97483,Undetermined,Cavite
21-01183,Male,22,BSED-ENG,Private,Single Parent,19925,Baptist,Kapasigan
21-01184,Male,29,BSCS,Private,Single Parent,132721,Methodist,San Antonio
21-01185,Male,35,BSED-ENG,Private,Separated,124482,Iglesia Ni Cristo,Pineda
21-01186,Male,26,BSHM,Private,Widower,93932,Undetermined,Manggahan
21-01187,Female,17,BSED-MATH,Private,Single,96869,Agnostic,Palatiw
21-01188,Female,31,ABPSYCH,Public,Married,75728,Aglipay,Quezon City
21-01189,Male,16,BSCS,Private,Living with Partner,69529,Members Church of God International,Cavite
21-01190,Female,25,BSED-ENG,Public,Living with Partner,27089,Atheist,San Miguel
21-01191,Male,20,BSBA,Public,Single,37533,Aglipay,Malinao
21-01192,Female,29,BSCS,Private,Separated,18967,Atheist,Kalawaan
21-01193,Female,19,BSA,Private,Single Parent,78274,No Religion,Ugong
21-01194,Female,28,BSN,Private,Living with Partner,85867,No Religion,Taytay
21-01195,Male,16,ABPSYCH,Public,Widower,50561,Aglipay,Catanduanes
21-01196,Female,23,BEED,Public,Single,9443,Aglipay,San Miguel
21-01197,Female,35,BSN,Public,Living with Partner,80564,Baptist,Santa Lucia
21-01198,Female,27,BSBA,Private,Single Parent,58554,Islam,Kalawaan
21-01199,Female,33,BSN,Public,Married,68059,Methodist,Santolan
21-01200,Female,19,BSHM,Public,Married,17984,Born - Again Christian,Quezon City
21-01201,Male,24,BSED-ENG,Private,Single Parent,88874,The Church of Jesus Christ of Latter-Day Saints,Santo Tomas
21-01202,Male,20,BSBA,Private,Widower,108543,Protestant/Pentecostal,Santolan
21-01203,Female,21,BSBA,Private,Living with Partner,118992,Islam,Rosario
21-01204,Female,34,BSHM,Public,Married,46660,World Mission Society Church of God,Dela Paz
21-01205,Male,32,BSED-FIL,Public,Married,42316,Baptist,Cainta
21-01206,Male,22,ABPSYCH,Public,Widower,26449,Members Church of God International,Antipolo
21-01207,Female,21,ABPSYCH,Private,Widower,35136,Methodist,Oranbo
21-01208,Female,30,BSED-ENG,Private,Widower,16726,Atheist,San Nicolas
21-01209,Female,16,BEED,Public,Single Parent,21308,Atheist,Caniogan
21-01210,Female,35,BSN,Private,Married,93909,Protestant/Pentecostal,Antipolo
21-01211,Female,22,BSCS,Public,Single Parent,21451,Jehovah's Witness,Marikina City
21-01212,Female,29,BSBA,Public,Widower,135858,Methodist,Cainta
21-01213,Female,19,BSA,Public,Widower,34041,Agnostic,Pinagbuhatan
